Alpha_deg, CL_wbh, CLq-per_deg, CLadot-per_deg, CD_wbh, CYbeta-per_deg, CYp-per_deg, Clbeta-per_deg, Clp-per_deg, Clr-per_deg, CM_wbh, CMq-per_deg, CMadot-per_deg, CNbeta-per_deg, CNp-per_deg, CNr-per_deg
     -3.0000,       -.0272,        .1610,        .0558,        .0213,       -.0092,       -.0025,       -.0013,       -.0087,        .0007,        .1674,       -.3369,       -.1806,        .0013,        .0000,       -.0022
     -2.5000,        .0256,        .1610,        .0563,        .0210,       -.0092,       -.0025,       -.0013,       -.0088,        .0009,        .1553,       -.3369,       -.1821,        .0013,       -.0001,       -.0022
     -2.0000,        .0788,        .1610,        .0572,        .0209,       -.0092,       -.0025,       -.0013,       -.0089,        .0011,        .1436,       -.3369,       -.1850,        .0013,       -.0001,       -.0022
     -1.5000,        .1325,        .1610,        .0581,        .0211,       -.0092,       -.0025,       -.0013,       -.0090,        .0012,        .1320,       -.3369,       -.1878,        .0013,       -.0002,       -.0022
     -1.0000,        .1868,        .1610,        .0585,        .0216,       -.0092,       -.0025,       -.0013,       -.0091,        .0014,        .1207,       -.3369,       -.1893,        .0013,       -.0002,       -.0022
       .0000,        .2970,        .1610,        .0579,        .0235,       -.0092,       -.0025,       -.0013,       -.0093,        .0017,        .0985,       -.3369,       -.1874,        .0013,       -.0004,       -.0023
       .5000,        .3529,        .1610,        .0581,        .0249,       -.0092,       -.0025,       -.0014,       -.0094,        .0019,        .0872,       -.3369,       -.1878,        .0013,       -.0004,       -.0023
      1.0000,        .4092,        .1610,        .0582,        .0265,       -.0092,       -.0025,       -.0014,       -.0095,        .0020,        .0762,       -.3369,       -.1882,        .0013,       -.0005,       -.0023
      1.5000,        .4660,        .1610,        .0580,        .0285,       -.0092,       -.0025,       -.0014,       -.0096,        .0022,        .0652,       -.3369,       -.1875,        .0013,       -.0006,       -.0023
      2.0000,        .5233,        .1610,        .0580,        .0308,       -.0092,       -.0025,       -.0014,       -.0096,        .0024,        .0542,       -.3369,       -.1876,        .0013,       -.0006,       -.0023
      2.5000,        .5809,        .1610,        .0579,        .0335,       -.0092,       -.0025,       -.0014,       -.0097,        .0025,        .0433,       -.3369,       -.1872,        .0013,       -.0007,       -.0023
      3.0000,        .6389,        .1610,        .0578,        .0364,       -.0092,       -.0025,       -.0014,       -.0098,        .0027,        .0325,       -.3369,       -.1869,        .0013,       -.0008,       -.0023
      3.5000,        .6972,        .1610,        .0576,        .0397,       -.0092,       -.0025,       -.0014,       -.0098,        .0029,        .0217,       -.3369,       -.1864,        .0013,       -.0008,       -.0024
      4.0000,        .7559,        .1610,        .0575,        .0433,       -.0092,       -.0025,       -.0014,       -.0099,        .0030,        .0108,       -.3369,       -.1859,        .0013,       -.0009,       -.0024
      5.0000,        .8744,        .1610,        .0570,        .0515,       -.0092,       -.0025,       -.0015,       -.0100,        .0034,       -.0109,       -.3369,       -.1844,        .0013,       -.0010,       -.0024
      6.0000,        .9947,        .1610,        .0558,        .0612,       -.0092,       -.0025,       -.0015,       -.0101,        .0037,       -.0329,       -.3369,       -.1804,        .0013,       -.0012,       -.0025
      7.5000,       1.1782,        .1610,        .0517,        .0785,       -.0092,       -.0025,       -.0015,       -.0094,        .0043,       -.0677,       -.3369,       -.1673,        .0013,       -.0014,       -.0025
     10.0000,       1.4373,        .1610,        .0407,        .1086,       -.0092,       -.0025,       -.0016,       -.0072,        .0050,       -.1323,       -.3369,       -.1316,        .0013,       -.0019,       -.0026
     12.5000,       1.6532,        .1610,        .0258,        .1400,       -.0092,       -.0025,       -.0016,       -.0050,        .0055,       -.2080,       -.3369,       -.0833,        .0013,       -.0023,       -.0027
     15.0000,       1.8103,        .1610,        .0204,        .1695,       -.0092,       -.0024,       -.0016,       -.0025,        .0057,       -.3087,       -.3369,       -.0659,        .0013,       -.0027,       -.0027

DeltaElev, dCL_Elev, dCM_Elev
    -20.0000,       -.1800,        .4886
    -15.0000,       -.1679,        .4525
    -10.0000,       -.1168,        .3147
     -5.0000,       -.0584,        .1574
       .0000,        .0001,       -.0003
      2.5000,        .0292,       -.0787
      5.0000,        .0584,       -.1574
     10.0000,        .1168,       -.3147
     15.0000,        .1679,       -.4525

Single slotted flaps
DeltaFlap, dCL_Flap, dCM_Flap
       .0000,        .0000,        .0000
      5.0000,        .0807,       -.0287
     10.0000,        .1607,       -.0573
     15.0000,        .2367,       -.0845
     20.0000,        .3099,       -.1110
     25.0000,        .3722,       -.1336
     30.0000,        .4233,       -.1523
     35.0000,        .4613,       -.1664

Cd_Elev
Alpha, DeltaElev
            ,     -20.0000,     -15.0000,     -10.0000,      -5.0000,        .0000,       2.5000,       5.0000,      10.0000,      15.0000
     -3.0000,        .0120,        .0107,        .0059,        .0020,        .0000,       -.0003,       -.0002,        .0013,        .0041
     -2.5000,        .0117,        .0104,        .0056,        .0019,        .0000,       -.0003,       -.0001,        .0015,        .0045
     -2.0000,        .0113,        .0100,        .0054,        .0018,        .0000,       -.0002,        .0000,        .0018,        .0048
     -1.5000,        .0110,        .0097,        .0052,        .0017,        .0000,       -.0002,        .0001,        .0020,        .0051
     -1.0000,        .0106,        .0094,        .0050,        .0016,        .0000,       -.0001,        .0002,        .0022,        .0054
       .0000,        .0099,        .0087,        .0045,        .0014,        .0000,        .0000,        .0004,        .0026,        .0061
       .5000,        .0096,        .0084,        .0043,        .0012,        .0000,        .0000,        .0005,        .0029,        .0064
      1.0000,        .0093,        .0081,        .0041,        .0011,        .0000,        .0001,        .0007,        .0031,        .0067
      1.5000,        .0089,        .0078,        .0038,        .0010,        .0000,        .0002,        .0008,        .0033,        .0070
      2.0000,        .0086,        .0075,        .0036,        .0009,        .0000,        .0002,        .0009,        .0035,        .0074
      2.5000,        .0082,        .0071,        .0034,        .0008,        .0000,        .0003,        .0010,        .0038,        .0077
      3.0000,        .0079,        .0068,        .0032,        .0007,        .0000,        .0003,        .0011,        .0040,        .0080
      3.5000,        .0075,        .0065,        .0029,        .0006,        .0000,        .0004,        .0012,        .0042,        .0083
      4.0000,        .0072,        .0062,        .0027,        .0005,        .0000,        .0004,        .0013,        .0044,        .0086
      5.0000,        .0065,        .0055,        .0023,        .0002,        .0000,        .0006,        .0016,        .0049,        .0093
      6.0000,        .0058,        .0049,        .0018,        .0000,        .0000,        .0007,        .0018,        .0054,        .0100
      7.5000,        .0047,        .0038,        .0011,       -.0004,        .0000,        .0008,        .0021,        .0061,        .0110
     10.0000,        .0025,        .0018,       -.0003,       -.0010,        .0000,        .0012,        .0028,        .0074,        .0130
     12.5000,        .0000,       -.0006,       -.0020,       -.0019,        .0000,        .0016,        .0037,        .0091,        .0154
     15.0000,       -.0031,       -.0034,       -.0039,       -.0029,        .0000,        .0021,        .0047,        .0111,        .0182

dCD_Flap for Single slotted flaps
Alpha, DeltaFlap
            ,        .0000,       5.0000,      10.0000,      15.0000,      20.0000,      25.0000,      30.0000,      35.0000
                -3.0000,   .0000,  -.0006,  -.0004,   .0006,   .0022,   .0040,   .0059,   .0075,
                -2.5000,   .0000,  -.0003,   .0002,   .0013,   .0031,   .0052,   .0073,   .0090,
                -2.0000,   .0000,  -.0001,   .0007,   .0021,   .0041,   .0064,   .0086,   .0105,
                -1.5000,   .0000,   .0002,   .0012,   .0029,   .0051,   .0076,   .0100,   .0119,
                -1.0000,   .0000,   .0005,   .0017,   .0036,   .0061,   .0088,   .0113,   .0134,
                  .0000,   .0000,   .0010,   .0027,   .0051,   .0081,   .0112,   .0140,   .0164,
                  .5000,   .0000,   .0012,   .0032,   .0059,   .0091,   .0124,   .0154,   .0178,
                 1.0000,   .0000,   .0015,   .0038,   .0066,   .0101,   .0135,   .0167,   .0193,
                 1.5000,   .0000,   .0017,   .0043,   .0074,   .0111,   .0147,   .0181,   .0208,
                 2.0000,   .0000,   .0020,   .0048,   .0082,   .0121,   .0159,   .0194,   .0223,
                 2.5000,   .0000,   .0023,   .0053,   .0089,   .0131,   .0171,   .0208,   .0238,
                 3.0000,   .0000,   .0025,   .0058,   .0097,   .0141,   .0183,   .0222,   .0252,
                 3.5000,   .0000,   .0028,   .0063,   .0104,   .0151,   .0195,   .0235,   .0267,
                 4.0000,   .0000,   .0030,   .0068,   .0112,   .0160,   .0207,   .0249,   .0282,
                 5.0000,   .0000,   .0036,   .0079,   .0127,   .0180,   .0231,   .0276,   .0311,
                 6.0000,   .0000,   .0041,   .0089,   .0142,   .0200,   .0255,   .0303,   .0341,
                 7.5000,   .0000,   .0048,   .0104,   .0165,   .0230,   .0290,   .0344,   .0385,
                10.0000,   .0000,   .0061,   .0130,   .0203,   .0279,   .0350,   .0411,   .0459,
                12.5000,   .0000,   .0074,   .0156,   .0241,   .0329,   .0410,   .0479,   .0533,
                15.0000,   .0000,   .0087,   .0182,   .0279,   .0379,   .0469,   .0547,   .0607,

CL_Power
Alpha, Tc
            ,        .0000
     -3.0000,        .0084
     -2.5000,        .0080
     -2.0000,        .0076
     -1.5000,        .0072
     -1.0000,        .0068
       .0000,        .0061
       .5000,        .0057
      1.0000,        .0053
      1.5000,        .0050
      2.0000,        .0046
      2.5000,        .0042
      3.0000,        .0039
      3.5000,        .0035
      4.0000,        .0031
      5.0000,        .0024
      6.0000,        .0017
      7.5000,        .0005
     10.0000,       -.0016
     12.5000,       -.0040
     15.0000,       -.0071

Cd_Power
Alpha, Tc
            ,        .0000
     -3.0000,        .0000
     -2.5000,        .0000
     -2.0000,        .0000
     -1.5000,        .0000
     -1.0000,        .0000
       .0000,        .0000
       .5000,        .0000
      1.0000,        .0000
      1.5000,        .0000
      2.0000,        .0000
      2.5000,        .0000
      3.0000,        .0000
      3.5000,        .0000
      4.0000,        .0000
      5.0000,        .0000
      6.0000,        .0000
      7.5000,        .0000
     10.0000,        .0000
     12.5000,        .0000
     15.0000,        .0000

dCm_Power
Alpha, Tc
            ,        .0000
     -3.0000,       -.0267
     -2.5000,       -.0255
     -2.0000,       -.0243
     -1.5000,       -.0231
     -1.0000,       -.0219
       .0000,       -.0197
       .5000,       -.0185
      1.0000,       -.0174
      1.5000,       -.0163
      2.0000,       -.0151
      2.5000,       -.0140
      3.0000,       -.0129
      3.5000,       -.0118
      4.0000,       -.0107
      5.0000,       -.0084
      6.0000,       -.0062
      7.5000,       -.0028
     10.0000,        .0036
     12.5000,        .0110
     15.0000,        .0212

Plain flap aileron
DeltaAil, dCl_Ail
    -36.0000,       -.0607
    -27.0000,       -.0527
    -18.0000,       -.0366
     -9.0000,       -.0184
       .0000,        .0000
      9.0000,        .0184
     18.0000,        .0366
     27.0000,        .0527
     36.0000,        .0607

dCN_Ail for Plain flap aileron
Alpha, DeltaAil
            ,     -36.0000,     -27.0000,     -18.0000,      -9.0000,        .0000,       9.0000,      18.0000,      27.0000,      36.0000
     -3.0000,        .0005,        .0005,        .0003,        .0002,        .0000,       -.0002,       -.0003,       -.0005,       -.0005
     -2.5000,        .0009,        .0008,        .0005,        .0003,        .0000,       -.0003,       -.0005,       -.0008,       -.0009
     -2.0000,        .0012,        .0011,        .0007,        .0004,        .0000,       -.0004,       -.0007,       -.0011,       -.0012
     -1.5000,        .0016,        .0014,        .0009,        .0005,        .0000,       -.0005,       -.0009,       -.0014,       -.0016
     -1.0000,        .0019,        .0017,        .0012,        .0006,        .0000,       -.0006,       -.0012,       -.0017,       -.0019
       .0000,        .0026,        .0023,        .0016,        .0008,        .0000,       -.0008,       -.0016,       -.0023,       -.0026
       .5000,        .0030,        .0026,        .0018,        .0009,        .0000,       -.0009,       -.0018,       -.0026,       -.0030
      1.0000,        .0034,        .0029,        .0020,        .0010,        .0000,       -.0010,       -.0020,       -.0029,       -.0034
      1.5000,        .0037,        .0032,        .0022,        .0011,        .0000,       -.0011,       -.0022,       -.0032,       -.0037
      2.0000,        .0041,        .0036,        .0025,        .0012,        .0000,       -.0012,       -.0025,       -.0036,       -.0041
      2.5000,        .0045,        .0039,        .0027,        .0014,        .0000,       -.0014,       -.0027,       -.0039,       -.0045
      3.0000,        .0048,        .0042,        .0029,        .0015,        .0000,       -.0015,       -.0029,       -.0042,       -.0048
      3.5000,        .0052,        .0045,        .0031,        .0016,        .0000,       -.0016,       -.0031,       -.0045,       -.0052
      4.0000,        .0056,        .0049,        .0034,        .0017,        .0000,       -.0017,       -.0034,       -.0049,       -.0056
      5.0000,        .0064,        .0055,        .0038,        .0019,        .0000,       -.0019,       -.0038,       -.0055,       -.0064
      6.0000,        .0072,        .0062,        .0043,        .0022,        .0000,       -.0022,       -.0043,       -.0062,       -.0072
      7.5000,        .0083,        .0072,        .0050,        .0025,        .0000,       -.0025,       -.0050,       -.0072,       -.0083
     10.0000,        .0099,        .0086,        .0060,        .0030,        .0000,       -.0030,       -.0060,       -.0086,       -.0099
     12.5000,        .0111,        .0096,        .0067,        .0034,        .0000,       -.0034,       -.0067,       -.0096,       -.0111
     15.0000,        .0118,        .0102,        .0071,        .0036,        .0000,       -.0036,       -.0071,       -.0102,       -.0118

